Trio,Paternal GT,Maternal GT,F1 age,Min DP,Max DP,Min AB,Max AB,MVs,# MVs passed,Transmission frequency,Paternal MVs,Maternal MVs,CpG MVs,Sites,CpG sites,Avg DP,Uncallable sites,Percent CpG,SNPs,CpG SNPs,Avg SNP DP,Uncallable SNP sites,Percent CpG,Mutation rate,Total SNPs,Post Filter SNPs,AB filtered SNPs,Min FN,MVs corrected for FN,Mutation rate corrected for FN,Notes
11,4.36,2.95,7.79,20,50,0.35,0.65,29,15,0.517,14,15,7,1984898020,102458710,35.60856593,486441664,0.051619131,509,100,30.22200393,16508913,0.196463654,7.37E-09,471532403,276565722,155611873,0.330013106,43.2844288,1.10E-08,
12,7.07,12.19,1.08,20,50,0.35,0.65,19,NA,NA,0,0,4,2009133742,103802838,35.64773608,462205942,0.051665469,333,48,28.8978979,16511066,0.144144144,4.77E-09,471532403,276565722,155611873,0.330013106,28.3587637,7.12E-09,
13,2.78,3.26,5.52,20,50,0.35,0.65,18,4,0.222,10,8,1,1975020821,100909908,35.63751019,496318863,0.051093086,505,81,29.93663366,16257607,0.16039604,4.59E-09,471532403,276565722,155611873,0.330013106,26.86619719,6.86E-09,
14,4.98,7.38,0.97,20,50,0.35,0.65,18,NA,NA,0,0,1,2028346860,104432277,35.53148553,442992824,0.0514864,454,82,29.4030837,16469848,0.18061674,4.47E-09,471532403,276565722,155611873,0.330013106,26.86619719,6.68E-09,
1,4.89,5.27,6.83,20,50,0.4,0.6,17,14,0.824,13,4,3,1978203158,100906794,35.60566727,493136526,0.051009318,224,40,30.26339286,13973769,0.178571429,4.33E-09,471532403,229970133,202207462,0.42883047,29.76349246,7.58E-09,
2,5.67,6.27,1.53,20,50,0.4,0.6,17,NA,NA,0,0,1,1997746186,102832396,35.63255658,473593498,0.051474205,206,34,30.45145631,14673892,0.165048544,4.29E-09,471532403,229970133,202207462,0.42883047,29.76349246,7.50E-09,
3,6.32,6.93,0.87,20,50,0.4,0.6,10,NA,NA,0,0,0,2020119585,103999415,35.65418331,451220099,0.051481811,206,33,29.21359223,15490931,0.160194175,2.49E-09,471532403,229970133,202207462,0.42883047,17.50793674,4.37E-09,
4,10.06,10.36,5.58,20,50,0.4,0.6,18,11,0.611,13,5,1,1957721071,99995643,35.6866791,513618613,0.051077574,329,50,28.69604863,16373834,0.151975684,4.64E-09,471532403,229970133,202207462,0.42883047,31.51428614,8.12E-09,
5,13.12,4.76,1.19,20,50,0.4,0.6,30,NA,NA,0,0,2,1971498190,100903289,35.62651994,499841494,0.05118102,205,31,30.67804878,15131900,0.151219512,7.67E-09,471532403,229970133,202207462,0.42883047,52.52381023,1.34E-08,
6,5.2,4.65,8.61,20,50,0.4,0.6,15,12,0.8,10,3,1,1902662031,96923909,35.49773208,568677653,0.050941212,378,47,32.02116402,16368643,0.124338624,3.98E-09,471532403,229970133,202207462,0.42883047,26.26190511,6.96E-09,
7,7.44,7.74,1.17,20,50,0.4,0.6,29,NA,NA,0,0,4,1932469623,99085472,35.55121639,538870061,0.051274013,204,34,29.91666667,15066053,0.166666667,7.56E-09,471532403,229970133,202207462,0.42883047,50.77301655,1.32E-08,
8,8.04,8.34,0.96,20,50,0.4,0.6,32,NA,NA,0,0,6,1928125885,98635367,35.54294347,543213799,0.051156083,196,34,30.17346939,14917635,0.173469388,8.36E-09,471532403,229970133,202207462,0.42883047,56.02539757,1.46E-08,
9,6.02,6.4,5.7,20,50,0.4,0.6,14,4,0.286,12,2,0,1953987099,99995797,35.57110344,517352585,0.05117526,181,31,29.48066298,13948555,0.171270718,3.61E-09,471532403,229970133,202207462,0.42883047,24.51111144,6.32E-09,
10,7.02,4.96,1.1,20,50,0.4,0.6,19,NA,NA,0,0,3,1931394408,98843336,35.53456474,539945276,0.051177189,296,43,30.81756757,15089950,0.14527027,4.96E-09,471532403,229970133,202207462,0.42883047,33.26507981,8.68E-09,
11,4.36,2.95,7.79,20,50,0.4,0.6,18,13,0.722,10,8,4,1984898020,102458710,35.60856593,486441664,0.051619131,376,72,30.92287234,16508913,0.191489362,4.57E-09,471532403,229970133,202207462,0.42883047,31.51428614,8.01E-09,
12,7.07,12.19,1.08,20,50,0.4,0.6,17,NA,NA,0,0,4,2009133742,103802838,35.64773608,462205942,0.051665469,255,37,29.46666667,16511066,0.145098039,4.27E-09,471532403,229970133,202207462,0.42883047,29.76349246,7.47E-09,
13,2.78,3.26,5.52,20,50,0.4,0.6,14,4,0.286,7,7,1,1975020821,100909908,35.63751019,496318863,0.051093086,381,53,30.01574803,16257607,0.139107612,3.57E-09,471532403,229970133,202207462,0.42883047,24.51111144,6.26E-09,
14,4.98,7.38,0.97,20,50,0.4,0.6,9,NA,NA,0,0,1,2028346860,104432277,35.53148553,442992824,0.0514864,340,66,29.75294118,16469848,0.194117647,2.24E-09,471532403,229970133,202207462,0.42883047,15.75714307,3.92E-09,
1,4.89,5.27,6.83,20,50,0.45,0.55,12,10,0.833,9,3,3,1978203158,100906794,35.60566727,493136526,0.051009318,130,27,30.61538462,13973769,0.207692308,3.05E-09,471532403,132526328,299651267,0.635483935,32.92035978,8.38E-09,
2,5.67,6.27,1.53,20,50,0.45,0.55,9,NA,NA,0,0,1,1997746186,102832396,35.63255658,473593498,0.051474205,117,17,30.82905983,14673892,0.145299145,2.27E-09,471532403,132526328,299651267,0.635483935,24.69026983,6.23E-09,
3,6.32,6.93,0.87,20,50,0.45,0.55,6,NA,NA,0,0,0,2020119585,103999415,35.65418331,451220099,0.051481811,121,19,28.30578512,15490931,0.157024793,1.50E-09,471532403,132526328,299651267,0.635483935,16.46017989,4.11E-09,
4,10.06,10.36,5.58,20,50,0.45,0.55,10,5,0.5,9,1,0,1957721071,99995643,35.6866791,513618613,0.051077574,188,31,28.71276596,16373834,0.164893617,2.58E-09,471532403,132526328,299651267,0.635483935,27.43363315,7.07E-09,
5,13.12,4.76,1.19,20,50,0.45,0.55,18,NA,NA,0,0,2,1971498190,100903289,35.62651994,499841494,0.05118102,99,18,30.66666667,15131900,0.181818182,4.60E-09,471532403,132526328,299651267,0.635483935,49.38053967,1.26E-08,
6,5.2,4.65,8.61,20,50,0.45,0.55,5,5,1,4,1,0,1902662031,96923909,35.49773208,568677653,0.050941212,206,30,32.17475728,16368643,0.145631068,1.33E-09,471532403,132526328,299651267,0.635483935,13.71681657,3.64E-09,
7,7.44,7.74,1.17,20,50,0.45,0.55,14,NA,NA,0,0,0,1932469623,99085472,35.55121639,538870061,0.051274013,122,18,29.48360656,15066053,0.147540984,3.65E-09,471532403,132526328,299651267,0.635483935,38.40708641,1.00E-08,
8,8.04,8.34,0.96,20,50,0.45,0.55,24,NA,NA,0,0,5,1928125885,98635367,35.54294347,543213799,0.051156083,119,23,31.25210084,14917635,0.193277311,6.27E-09,471532403,132526328,299651267,0.635483935,65.84071955,1.72E-08,
9,6.02,6.4,5.7,20,50,0.45,0.55,9,4,0.444,8,1,0,1953987099,99995797,35.57110344,517352585,0.05117526,103,14,29.54368932,13948555,0.13592233,2.32E-09,471532403,132526328,299651267,0.635483935,24.69026983,6.36E-09,
10,7.02,4.96,1.1,20,50,0.45,0.55,11,NA,NA,0,0,2,1931394408,98843336,35.53456474,539945276,0.051177189,146,24,31.37671233,15089950,0.164383562,2.87E-09,471532403,132526328,299651267,0.635483935,30.17699646,7.87E-09,
11,4.36,2.95,7.79,20,50,0.45,0.55,10,9,0.9,6,4,2,1984898020,102458710,35.60856593,486441664,0.051619131,219,40,31.2283105,16508913,0.182648402,2.54E-09,471532403,132526328,299651267,0.635483935,27.43363315,6.97E-09,
12,7.07,12.19,1.08,20,50,0.45,0.55,10,NA,NA,0,0,2,2009133742,103802838,35.64773608,462205942,0.051665469,150,19,29.74,16511066,0.126666667,2.51E-09,471532403,132526328,299651267,0.635483935,27.43363315,6.88E-09,
13,2.78,3.26,5.52,20,50,0.45,0.55,6,2,0.333,3,3,1,1975020821,100909908,35.63751019,496318863,0.051093086,215,34,30.00465116,16257607,0.158139535,1.53E-09,471532403,132526328,299651267,0.635483935,16.46017989,4.20E-09,
14,4.98,7.38,0.97,20,50,0.45,0.55,6,NA,NA,0,0,0,2028346860,104432277,35.53148553,442992824,0.0514864,190,36,29.48947368,16469848,0.189473684,1.49E-09,471532403,132526328,299651267,0.635483935,16.46017989,4.09E-09,
1,4.89,5.27,6.83,20,40,NA,NA,49,16,0.327,20,11,6,636379453,32422504,34.25290345,1834960231,0.050948383,828,97,26.77173913,13965467,0.117149758,3.94E-08,471532403,347291119,0,0,49,3.94E-08,
2,5.67,6.27,1.53,20,40,NA,NA,77,NA,NA,0,0,13,671105352,35144841,34.31086796,1800234332,0.05236859,717,81,26.92329149,14665975,0.112970711,5.86E-08,471532403,347291119,0,0,77,5.86E-08,
3,6.32,6.93,0.87,20,40,NA,NA,51,NA,NA,0,0,4,719540044,37454110,34.42479839,1751799640,0.05205285,858,84,26.8986014,15482207,0.097902098,3.62E-08,471532403,347291119,0,0,51,3.62E-08,
4,10.06,10.36,5.58,20,40,NA,NA,67,13,0.194,40,26,4,621895898,31783065,34.29885291,1849443786,0.051106729,1040,109,26.58461538,16366224,0.104807692,5.53E-08,471532403,347291119,0,0,67,5.53E-08,
5,13.12,4.76,1.19,20,40,NA,NA,55,NA,NA,0,0,6,641126266,33053178,34.27377759,1830213418,0.051554865,649,84,26.97688752,15123819,0.129429892,4.39E-08,471532403,347291119,0,0,55,4.39E-08,
6,5.2,4.65,8.61,20,40,NA,NA,96,12,0.125,31,24,10,512835275,26285612,33.79876458,1958504409,0.051255468,1467,134,27.61622359,16360015,0.091342877,9.67E-08,471532403,347291119,0,0,96,9.67E-08,
7,7.44,7.74,1.17,20,40,NA,NA,54,NA,NA,0,0,5,562258483,29310770,34.00444819,1909081201,0.052130418,735,72,27.15782313,15057895,0.097959184,4.93E-08,471532403,347291119,0,0,54,4.93E-08,
8,8.04,8.34,0.96,20,40,NA,NA,67,NA,NA,0,0,11,554651035,28724110,33.97377505,1916688649,0.051787715,789,87,26.87579214,14908707,0.11026616,6.21E-08,471532403,347291119,0,0,67,6.21E-08,
9,6.02,6.4,5.7,20,40,NA,NA,46,3,0.065,25,21,4,580910010,30213955,34.07514538,1890429674,0.052011421,696,69,27.20977011,13940626,0.099137931,4.06E-08,471532403,347291119,0,0,46,4.06E-08,
10,7.02,4.96,1.1,20,40,NA,NA,53,NA,NA,0,0,5,550089258,28513744,33.92412439,1921250426,0.051834759,1000,102,27.286,15081405,0.102,4.95E-08,471532403,347291119,0,0,53,4.95E-08,
11,4.36,2.95,7.79,20,40,NA,NA,77,15,0.195,37,35,10,642903272,34204854,34.21467149,1828436412,0.053203733,1180,143,27.01186441,16501243,0.121186441,6.15E-08,471532403,347291119,0,0,77,6.15E-08,
12,7.07,12.19,1.08,20,40,NA,NA,39,NA,NA,0,0,7,693788193,37191975,34.35430524,1777551491,0.053607103,941,91,26.95749203,16502340,0.096705632,2.88E-08,471532403,347291119,0,0,39,2.88E-08,
13,2.78,3.26,5.52,20,40,NA,NA,57,3,0.053,16,39,2,646237494,33204216,34.27310466,1825102190,0.051380826,1139,109,27.6286216,16249267,0.095697981,4.52E-08,471532403,347291119,0,0,57,4.52E-08,
14,4.98,7.38,0.97,20,40,NA,NA,57,NA,NA,0,0,7,749745517,39452988,32.3857756,1721594167,0.052621839,1036,120,26.73938224,16462320,0.115830116,3.89E-08,471532403,347291119,0,0,57,3.89E-08,
1,4.89,5.27,6.83,20,40,0.05,0.95,47,16,0.34,18,11,6,636379453,32422504,34.25290345,1834960231,0.050948383,765,91,26.74771242,13965467,0.118954248,3.78E-08,471532403,247830642,99460477,0.210930312,59.56381386,4.78E-08,
2,5.67,6.27,1.53,20,40,0.05,0.95,76,NA,NA,0,0,13,671105352,35144841,34.31086796,1800234332,0.05236859,649,79,26.97226502,14665975,0.121725732,5.79E-08,471532403,247830642,99460477,0.210930312,96.31595432,7.34E-08,
3,6.32,6.93,0.87,20,40,0.05,0.95,51,NA,NA,0,0,4,719540044,37454110,34.42479839,1751799640,0.05205285,783,80,26.8697318,15482207,0.102171137,3.62E-08,471532403,247830642,99460477,0.210930312,64.63307461,4.59E-08,
4,10.06,10.36,5.58,20,40,0.05,0.95,67,13,0.194,40,26,4,621895898,31783065,34.29885291,1849443786,0.051106729,924,106,26.77597403,16366224,0.114718615,5.53E-08,471532403,247830642,99460477,0.210930312,84.91011762,7.01E-08,
5,13.12,4.76,1.19,20,40,0.05,0.95,53,NA,NA,0,0,5,641126266,33053178,34.27377759,1830213418,0.051554865,591,78,27.12182741,15123819,0.131979695,4.23E-08,471532403,247830642,99460477,0.210930312,67.16770499,5.36E-08,
6,5.2,4.65,8.61,20,40,0.05,0.95,96,12,0.125,31,24,10,512835275,26285612,33.79876458,1958504409,0.051255468,1373,130,27.69919883,16360015,0.094683176,9.67E-08,471532403,247830642,99460477,0.210930312,121.6622581,1.23E-07,
7,7.44,7.74,1.17,20,40,0.05,0.95,53,NA,NA,0,0,5,562258483,29310770,34.00444819,1909081201,0.052130418,659,69,27.21092564,15057895,0.104704097,4.84E-08,471532403,247830642,99460477,0.210930312,67.16770499,6.14E-08,
8,8.04,8.34,0.96,20,40,0.05,0.95,65,NA,NA,0,0,11,554651035,28724110,33.97377505,1916688649,0.051787715,713,83,26.95792426,14908707,0.116409537,6.02E-08,471532403,247830642,99460477,0.210930312,82.37548725,7.63E-08,
9,6.02,6.4,5.7,20,40,0.05,0.95,46,3,0.065,25,21,4,580910010,30213955,34.07514538,1890429674,0.052011421,611,67,27.19967267,13940626,0.109656301,4.06E-08,471532403,247830642,99460477,0.210930312,58.29649867,5.14E-08,
10,7.02,4.96,1.1,20,40,0.05,0.95,53,NA,NA,0,0,5,550089258,28513744,33.92412439,1921250426,0.051834759,871,89,27.347876,15081405,0.102181401,4.95E-08,471532403,247830642,99460477,0.210930312,67.16770499,6.28E-08,
11,4.36,2.95,7.79,20,40,0.05,0.95,77,15,0.195,37,35,10,642903272,34204854,34.21467149,1828436412,0.053203733,1082,140,26.95748614,16501243,0.129390018,6.15E-08,471532403,247830642,99460477,0.210930312,97.58326951,7.79E-08,
12,7.07,12.19,1.08,20,40,0.05,0.95,38,NA,NA,0,0,7,693788193,37191975,34.35430524,1777551491,0.053607103,800,86,27.05,16502340,0.1075,2.81E-08,471532403,247830642,99460477,0.210930312,48.15797716,3.56E-08,
13,2.78,3.26,5.52,20,40,0.05,0.95,55,3,0.055,16,37,2,646237494,33204216,34.27310466,1825102190,0.051380826,1031,105,27.72647915,16249267,0.101842871,4.37E-08,471532403,247830642,99460477,0.210930312,69.70233536,5.53E-08,
14,4.98,7.38,0.97,20,40,0.05,0.95,55,NA,NA,0,0,7,749745517,39452988,32.3857756,1721594167,0.052621839,970,116,26.81546392,16462320,0.119587629,3.75E-08,471532403,247830642,99460477,0.210930312,69.70233536,4.75E-08,
1,4.89,5.27,6.83,20,40,0.1,0.9,46,16,0.348,18,11,6,636379453,32422504,34.25290345,1834960231,0.050948383,742,89,26.78571429,13965467,0.119946092,3.70E-08,471532403,247216000,100075119,0.212233811,58.39296057,4.69E-08,
2,5.67,6.27,1.53,20,40,0.1,0.9,76,NA,NA,0,0,13,671105352,35144841,34.31086796,1800234332,0.05236859,637,79,27.01569859,14665975,0.124018838,5.79E-08,471532403,247216000,100075119,0.212233811,96.47532616,7.35E-08,
3,6.32,6.93,0.87,20,40,0.1,0.9,49,NA,NA,0,0,4,719540044,37454110,34.42479839,1751799640,0.05205285,766,80,26.92950392,15482207,0.104438642,3.48E-08,471532403,247216000,100075119,0.212233811,62.20119713,4.42E-08,
4,10.06,10.36,5.58,20,40,0.1,0.9,67,13,0.194,40,26,4,621895898,31783065,34.29885291,1849443786,0.051106729,913,104,26.78751369,16366224,0.113910186,5.53E-08,471532403,247216000,100075119,0.212233811,85.05061648,7.02E-08,
5,13.12,4.76,1.19,20,40,0.1,0.9,53,NA,NA,0,0,5,641126266,33053178,34.27377759,1830213418,0.051554865,581,78,27.19965577,15123819,0.134251291,4.23E-08,471532403,247216000,100075119,0.212233811,67.27884587,5.37E-08,
6,5.2,4.65,8.61,20,40,0.1,0.9,95,12,0.126,30,24,10,512835275,26285612,33.79876458,1958504409,0.051255468,1330,124,27.73984962,16360015,0.093233083,9.57E-08,471532403,247216000,100075119,0.212233811,120.5941577,1.21E-07,
7,7.44,7.74,1.17,20,40,0.1,0.9,50,NA,NA,0,0,5,562258483,29310770,34.00444819,1909081201,0.052130418,648,69,27.24691358,15057895,0.106481481,4.57E-08,471532403,247216000,100075119,0.212233811,63.47060932,5.80E-08,
8,8.04,8.34,0.96,20,40,0.1,0.9,64,NA,NA,0,0,11,554651035,28724110,33.97377505,1916688649,0.051787715,695,83,27.06906475,14908707,0.11942446,5.93E-08,471532403,247216000,100075119,0.212233811,81.24237992,7.53E-08,
9,6.02,6.4,5.7,20,40,0.1,0.9,46,3,0.065,25,21,4,580910010,30213955,34.07514538,1890429674,0.052011421,592,65,27.26013514,13940626,0.109797297,4.06E-08,471532403,247216000,100075119,0.212233811,58.39296057,5.15E-08,
10,7.02,4.96,1.1,20,40,0.1,0.9,53,NA,NA,0,0,5,550089258,28513744,33.92412439,1921250426,0.051834759,855,88,27.42339181,15081405,0.102923977,4.95E-08,471532403,247216000,100075119,0.212233811,67.27884587,6.29E-08,
11,4.36,2.95,7.79,20,40,0.1,0.9,75,15,0.2,35,35,10,642903272,34204854,34.21467149,1828436412,0.053203733,1061,139,27.00282752,16501243,0.131008483,5.99E-08,471532403,247216000,100075119,0.212233811,95.20591397,7.60E-08,
12,7.07,12.19,1.08,20,40,0.1,0.9,38,NA,NA,0,0,7,693788193,37191975,34.35430524,1777551491,0.053607103,783,86,27.13537676,16502340,0.109833972,2.81E-08,471532403,247216000,100075119,0.212233811,48.23766308,3.56E-08,
13,2.78,3.26,5.52,20,40,0.1,0.9,54,3,0.056,15,37,2,646237494,33204216,34.27310466,1825102190,0.051380826,1007,101,27.78053625,16249267,0.100297915,4.29E-08,471532403,247216000,100075119,0.212233811,68.54825806,5.44E-08,
14,4.98,7.38,0.97,20,40,0.1,0.9,52,NA,NA,0,0,7,749745517,39452988,32.3857756,1721594167,0.052621839,950,116,26.86947368,16462320,0.122105263,3.55E-08,471532403,247216000,100075119,0.212233811,66.00943369,4.50E-08,
1,4.89,5.27,6.83,20,40,0.15,0.85,37,16,0.432,18,7,5,636379453,32422504,34.25290345,1834960231,0.050948383,630,80,26.51904762,13965467,0.126984127,2.97E-08,471532403,246379588,100911531,0.214007628,47.07424818,3.78E-08,
2,5.67,6.27,1.53,20,40,0.15,0.85,65,NA,NA,0,0,11,671105352,35144841,34.31086796,1800234332,0.05236859,562,71,26.86120996,14665975,0.12633452,4.95E-08,471532403,246379588,100911531,0.214007628,82.69800357,6.30E-08,
3,6.32,6.93,0.87,20,40,0.15,0.85,38,NA,NA,0,0,4,719540044,37454110,34.42479839,1751799640,0.05205285,655,71,26.5740458,15482207,0.108396947,2.70E-08,471532403,246379588,100911531,0.214007628,48.34652516,3.43E-08,
4,10.06,10.36,5.58,20,40,0.15,0.85,53,13,0.245,31,21,2,621895898,31783065,34.29885291,1849443786,0.051106729,790,93,26.52405063,16366224,0.117721519,4.38E-08,471532403,246379588,100911531,0.214007628,67.43067983,5.57E-08,
5,13.12,4.76,1.19,20,40,0.15,0.85,42,NA,NA,0,0,4,641126266,33053178,34.27377759,1830213418,0.051554865,509,70,27.11984283,15123819,0.137524558,3.35E-08,471532403,246379588,100911531,0.214007628,53.43563307,4.27E-08,
6,5.2,4.65,8.61,20,40,0.15,0.85,68,10,0.147,25,17,8,512835275,26285612,33.79876458,1958504409,0.051255468,1130,112,27.60088496,16360015,0.099115044,6.85E-08,471532403,246379588,100911531,0.214007628,86.5148345,8.71E-08,
7,7.44,7.74,1.17,20,40,0.15,0.85,38,NA,NA,0,0,4,562258483,29310770,34.00444819,1909081201,0.052130418,542,61,26.89667897,15057895,0.112546125,3.47E-08,471532403,246379588,100911531,0.214007628,48.34652516,4.42E-08,
8,8.04,8.34,0.96,20,40,0.15,0.85,57,NA,NA,0,0,11,554651035,28724110,33.97377505,1916688649,0.051787715,614,78,26.78827362,14908707,0.127035831,5.28E-08,471532403,246379588,100911531,0.214007628,72.51978774,6.72E-08,
9,6.02,6.4,5.7,20,40,0.15,0.85,39,3,0.077,21,18,3,580910010,30213955,34.07514538,1890429674,0.052011421,503,58,27.05765408,13940626,0.115308151,3.44E-08,471532403,246379588,100911531,0.214007628,49.61880214,4.38E-08,
10,7.02,4.96,1.1,20,40,0.15,0.85,49,NA,NA,0,0,3,550089258,28513744,33.92412439,1921250426,0.051834759,768,82,27.34765625,15081405,0.106770833,4.58E-08,471532403,246379588,100911531,0.214007628,62.34157192,5.83E-08,
11,4.36,2.95,7.79,20,40,0.15,0.85,55,15,0.273,28,24,10,642903272,34204854,34.21467149,1828436412,0.053203733,931,124,26.71858217,16501243,0.133190118,4.39E-08,471532403,246379588,100911531,0.214007628,69.97523379,5.59E-08,
12,7.07,12.19,1.08,20,40,0.15,0.85,20,NA,NA,0,0,3,693788193,37191975,34.35430524,1777551491,0.053607103,663,77,26.80241327,16502340,0.116138763,1.48E-08,471532403,246379588,100911531,0.214007628,25.44553956,1.88E-08,
13,2.78,3.26,5.52,20,40,0.15,0.85,44,3,0.068,11,32,2,646237494,33204216,34.27310466,1825102190,0.051380826,837,91,27.37156511,16249267,0.108721625,3.49E-08,471532403,246379588,100911531,0.214007628,55.98018703,4.44E-08,
14,4.98,7.38,0.97,20,40,0.15,0.85,42,NA,NA,0,0,4,749745517,39452988,32.3857756,1721594167,0.052621839,847,103,26.66469894,16462320,0.121605667,2.86E-08,471532403,246379588,100911531,0.214007628,53.43563307,3.64E-08,
1,4.89,5.27,6.83,20,40,0.2,0.8,25,13,0.52,15,4,4,636379453,32422504,34.25290345,1834960231,0.050948383,394,53,26.56598985,13965467,0.134517766,2.01E-08,471532403,245422751,101868368,0.216036835,31.88925337,2.56E-08,
2,5.67,6.27,1.53,20,40,0.2,0.8,30,NA,NA,0,0,4,671105352,35144841,34.31086796,1800234332,0.05236859,373,51,26.77479893,14665975,0.136729223,2.29E-08,471532403,245422751,101868368,0.216036835,38.26710405,2.91E-08,
3,6.32,6.93,0.87,20,40,0.2,0.8,21,NA,NA,0,0,0,719540044,37454110,34.42479839,1751799640,0.05205285,441,53,26.31746032,15482207,0.120181406,1.49E-08,471532403,245422751,101868368,0.216036835,26.78697283,1.90E-08,
4,10.06,10.36,5.58,20,40,0.2,0.8,31,13,0.419,21,10,1,621895898,31783065,34.29885291,1849443786,0.051106729,571,73,26.46059545,16366224,0.127845884,2.56E-08,471532403,245422751,101868368,0.216036835,39.54267418,3.27E-08,
5,13.12,4.76,1.19,20,40,0.2,0.8,24,NA,NA,0,0,2,641126266,33053178,34.27377759,1830213418,0.051554865,342,48,27.0877193,15123819,0.140350877,1.92E-08,471532403,245422751,101868368,0.216036835,30.61368324,2.45E-08,
6,5.2,4.65,8.61,20,40,0.2,0.8,32,9,0.281,16,9,4,512835275,26285612,33.79876458,1958504409,0.051255468,748,86,27.37566845,16360015,0.114973262,3.22E-08,471532403,245422751,101868368,0.216036835,40.81824432,4.11E-08,
7,7.44,7.74,1.17,20,40,0.2,0.8,20,NA,NA,0,0,3,562258483,29310770,34.00444819,1909081201,0.052130418,339,41,26.63421829,15057895,0.120943953,1.83E-08,471532403,245422751,101868368,0.216036835,25.5114027,2.33E-08,
8,8.04,8.34,0.96,20,40,0.2,0.8,28,NA,NA,0,0,6,554651035,28724110,33.97377505,1916688649,0.051787715,385,52,26.42597403,14908707,0.135064935,2.59E-08,471532403,245422751,101868368,0.216036835,35.71596378,3.31E-08,
9,6.02,6.4,5.7,20,40,0.2,0.8,24,3,0.125,15,9,3,580910010,30213955,34.07514538,1890429674,0.052011421,350,47,26.96285714,13940626,0.134285714,2.12E-08,471532403,245422751,101868368,0.216036835,30.61368324,2.70E-08,
10,7.02,4.96,1.1,20,40,0.2,0.8,22,NA,NA,0,0,1,550089258,28513744,33.92412439,1921250426,0.051834759,537,62,27.06703911,15081405,0.115456238,2.06E-08,471532403,245422751,101868368,0.216036835,28.06254297,2.62E-08,
11,4.36,2.95,7.79,20,40,0.2,0.8,29,14,0.483,12,15,7,642903272,34204854,34.21467149,1828436412,0.053203733,653,100,26.37825421,16501243,0.153139357,2.31E-08,471532403,245422751,101868368,0.216036835,36.99153391,2.95E-08,
12,7.07,12.19,1.08,20,40,0.2,0.8,10,NA,NA,0,0,2,693788193,37191975,34.35430524,1777551491,0.053607103,442,54,26.30090498,16502340,0.122171946,7.38E-09,471532403,245422751,101868368,0.216036835,12.75570135,9.42E-09,
